geo,TIME_PERIOD,OBS_VALUE
North Macedonia,2015,0.15573503128800142
North Macedonia,2016,0.14297546624483493
North Macedonia,2017,0.12925957115410436
North Macedonia,2018,0.1474196497806789
North Macedonia,2019,0.11794208627902612
North Macedonia,2020,0.13753235587749835
North Macedonia,2021,0.14011721448068395
North Macedonia,2022,0.13200885679158267
North Macedonia,2023,0.14766053938448734
Malta,1990,0.0
Malta,1991,0.0
Malta,1992,0.0
Malta,1993,0.0
Malta,1994,0.0
Malta,1995,0.0
Malta,1996,0.0
Malta,1997,0.0
Malta,1998,0.0
Malta,1999,0.0
Malta,2000,0.0
Malta,2001,0.0
Malta,2002,0.0002871284749753718
Malta,2003,0.00033875042616989096
